"codigo_ibge";"municipio";"uf_sigla";"porte_populacional";"ano_2020";"media_pos";"perfil_mudanca"
"1504208";"MARABA";"PA";"Grande Porte";"65,024360996299634508";"102,49588945727043665";"1. Despertados (Efeito Indutor)"
"1504307";"MARACANA";"PA";"Pequeno Porte II";"19,504047780588908978";"63,35887873369952672";"1. Despertados (Efeito Indutor)"
"1504406";"MARAPANIM";"PA";"Pequeno Porte II";"21,489921377646645340";"55,22941039619325920";"1. Despertados (Efeito Indutor)"
"1504422";"MARITUBA";"PA";"Grande Porte";"14,312641198823452982";"45,67407812446680282";"1. Despertados (Efeito Indutor)"
"1504455";"MEDICILANDIA";"PA";"Pequeno Porte II";"16,702931664997088035";"10,61916247551309667";"2. Constantes (Sustentabilidade)"
"1504505";"MELGACO";"PA";"Pequeno Porte II";"23,753090366275650069";"38,87358975652553283";"1. Despertados (Efeito Indutor)"
"1504604";"MOCAJUBA";"PA";"Pequeno Porte II";"11,981869904929013160";"49,78563639072711311";"1. Despertados (Efeito Indutor)"
"1504703";"MOJU";"PA";"Médio Porte";"4,603180412858193016";"0,00000000000000000";"2. Constantes (Sustentabilidade)"
"1504752";"MOJUI DOS CAMPOS";"PA";"Pequeno Porte II";"1,378578263569009144";"101,17153112302101192";"1. Despertados (Efeito Indutor)"
"1504802";"MONTE ALEGRE";"PA";"Médio Porte";"0,770169829971234843";"13,95514593057567510";"1. Despertados (Efeito Indutor)"
"1504901";"MUANA";"PA";"Pequeno Porte II";"8,486167309471234432";"27,51332267056204728";"1. Despertados (Efeito Indutor)"
"1504950";"NOVA ESPERANCA DO PIRIA";"PA";"Pequeno Porte II";"22,933289464841728034";"12,35511745324982513";"4. Efeito Substituição (Retração Local)"
"1504976";"NOVA IPIXUNA";"PA";"Pequeno Porte I";"3,502099650946626230";"64,04542720770623987";"1. Despertados (Efeito Indutor)"
"1505064";"NOVO REPARTIMENTO";"PA";"Médio Porte";"10,356584370283814067";"71,19984631905643369";"1. Despertados (Efeito Indutor)"
"1505106";"OBIDOS";"PA";"Médio Porte";"44,151487837855306395";"71,61518189465067508";"1. Despertados (Efeito Indutor)"
"1505205";"OEIRAS DO PARA";"PA";"Pequeno Porte II";"40,091070440618757686";"20,36724091195112507";"4. Efeito Substituição (Retração Local)"
"1505304";"ORIXIMINA";"PA";"Médio Porte";"14,517246651122265533";"23,55227399239512565";"1. Despertados (Efeito Indutor)"
"1505403";"OUREM";"PA";"Pequeno Porte I";"66,471761754606589534";"118,29341902498865124";"1. Despertados (Efeito Indutor)"
"1505437";"OURILANDIA DO NORTE";"PA";"Pequeno Porte II";"0,000000000000000000";"17,21438060880500842";"1. Despertados (Efeito Indutor)"
"1505486";"PACAJA";"PA";"Pequeno Porte II";"31,918029669052863539";"39,28891907772644032";"2. Constantes (Sustentabilidade)"
"1505494";"PALESTINA DO PARA";"PA";"Pequeno Porte I";"0,000000000000000000";"7,39718851696072655";"1. Despertados (Efeito Indutor)"
"1505502";"PARAGOMINAS";"PA";"Grande Porte";"50,629246435663084469";"65,74912593294691021";"2. Constantes (Sustentabilidade)"
"1505536";"PARAUAPEBAS";"PA";"Grande Porte";"66,605692303313475122";"81,28417333474564543";"2. Constantes (Sustentabilidade)"
"1505551";"PAU D'ARCO";"PA";"Pequeno Porte I";"0,000000000000000000";"5,59799448861819915";"1. Despertados (Efeito Indutor)"
"1505601";"PEIXE-BOI";"PA";"Pequeno Porte I";"20,734965027946568483";"65,30387891733920469";"1. Despertados (Efeito Indutor)"
"1505635";"PICARRA";"PA";"Pequeno Porte I";"6,310478256916105089";"3,63819007169576114";"2. Constantes (Sustentabilidade)"
"1505650";"PLACAS";"PA";"Pequeno Porte I";"23,397977787195042509";"59,94397450036680652";"1. Despertados (Efeito Indutor)"
"1505700";"PONTA DE PEDRAS";"PA";"Pequeno Porte II";"35,179380731472164712";"65,10444618173703191";"1. Despertados (Efeito Indutor)"
"1505809";"PORTEL";"PA";"Médio Porte";"9,046938174958640388";"0,43324729347726881";"4. Efeito Substituição (Retração Local)"
"1505908";"PORTO DE MOZ";"PA";"Pequeno Porte II";"27,518671659142018626";"72,78331277424990731";"1. Despertados (Efeito Indutor)"
"1506005";"PRAINHA";"PA";"Pequeno Porte II";"0,000000000000000000";"14,79353575116520858";"1. Despertados (Efeito Indutor)"
"1506104";"PRIMAVERA";"PA";"Pequeno Porte I";"83,883371397587850993";"188,38926462892251834";"1. Despertados (Efeito Indutor)"
"1506112";"QUATIPURU";"PA";"Pequeno Porte I";"34,622426939634273424";"122,57461324593370477";"1. Despertados (Efeito Indutor)"
"1506138";"REDENCAO";"PA";"Médio Porte";"16,150817649127763076";"15,58053179433858659";"2. Constantes (Sustentabilidade)"
"1506161";"RIO MARIA";"PA";"Pequeno Porte I";"32,486415557246779429";"25,31282944898467235";"2. Constantes (Sustentabilidade)"
"1506187";"RONDON DO PARA";"PA";"Médio Porte";"18,693035699944928751";"45,00550633345963547";"1. Despertados (Efeito Indutor)"
"1506195";"RUROPOLIS";"PA";"Pequeno Porte II";"0,000000000000000000";"10,57478522388358400";"1. Despertados (Efeito Indutor)"
"1506203";"SALINOPOLIS";"PA";"Pequeno Porte II";"0,705417569786503718";"19,43952890927250010";"1. Despertados (Efeito Indutor)"
"1506302";"SALVATERRA";"PA";"Pequeno Porte II";"13,174659575106224096";"46,04628662425626828";"1. Despertados (Efeito Indutor)"
"1506351";"SANTA BARBARA DO PARA";"PA";"Pequeno Porte II";"31,704755715346163214";"102,21805746427664019";"1. Despertados (Efeito Indutor)"
"1506401";"SANTA CRUZ DO ARARI";"PA";"Pequeno Porte I";"194,831427522909109484";"12,50187508394895808";"4. Efeito Substituição (Retração Local)"
"1506500";"SANTA IZABEL DO PARA";"PA";"Médio Porte";"16,061535002499624625";"62,08012790831450900";"1. Despertados (Efeito Indutor)"
"1506559";"SANTA LUZIA DO PARA";"PA";"Pequeno Porte II";"14,003109308922303100";"38,23060097651092804";"1. Despertados (Efeito Indutor)"
"1506583";"SANTA MARIA DAS BARREIRAS";"PA";"Pequeno Porte I";"5,730167838674281811";"28,49791756632016160";"1. Despertados (Efeito Indutor)"
"1506609";"SANTA MARIA DO PARA";"PA";"Pequeno Porte II";"40,908771983982781251";"75,21610815264892835";"1. Despertados (Efeito Indutor)"
"1506708";"SANTANA DO ARAGUAIA";"PA";"Pequeno Porte II";"24,838412937131199243";"163,14544428665163878";"1. Despertados (Efeito Indutor)"
"1506807";"SANTAREM";"PA";"Grande Porte";"0,000000000000000000";"28,54088870825215452";"1. Despertados (Efeito Indutor)"
"1506906";"SANTAREM NOVO";"PA";"Pequeno Porte I";"0,000000000000000000";"31,71551089743242713";"1. Despertados (Efeito Indutor)"
"1507003";"SANTO ANTONIO DO TAUA";"PA";"Pequeno Porte II";"30,728294599331380965";"84,20841754159596348";"1. Despertados (Efeito Indutor)"
"1507102";"SAO CAETANO DE ODIVELAS";"PA";"Pequeno Porte I";"43,218648618844568432";"103,05936596025398444";"1. Despertados (Efeito Indutor)"
"1507151";"SAO DOMINGOS DO ARAGUAIA";"PA";"Pequeno Porte II";"0,000000000000000000";"32,38847682227252278";"1. Despertados (Efeito Indutor)"
"1507201";"SAO DOMINGOS DO CAPIM";"PA";"Pequeno Porte II";"13,697892067101726354";"24,93559049656975546";"1. Despertados (Efeito Indutor)"
"1507300";"SAO FELIX DO XINGU";"PA";"Médio Porte";"39,830666721926370144";"30,62464755119867377";"2. Constantes (Sustentabilidade)"
"1507409";"SAO FRANCISCO DO PARA";"PA";"Pequeno Porte I";"45,951312336426546779";"83,53761505640105156";"1. Despertados (Efeito Indutor)"
"1507458";"SAO GERALDO DO ARAGUAIA";"PA";"Pequeno Porte II";"6,107983946139301956";"45,21618594687234349";"1. Despertados (Efeito Indutor)"
"1507466";"SAO JOAO DA PONTA";"PA";"Pequeno Porte I";"1,749816406575473993";"19,13705006127353769";"1. Despertados (Efeito Indutor)"
"1507474";"SAO JOAO DE PIRABAS";"PA";"Pequeno Porte II";"24,331405100156413113";"30,64491180549057248";"2. Constantes (Sustentabilidade)"
"1507508";"SAO JOAO DO ARAGUAIA";"PA";"Pequeno Porte I";"14,044421664828755425";"67,68023838069407816";"1. Despertados (Efeito Indutor)"
"1507607";"SAO MIGUEL DO GUAMA";"PA";"Médio Porte";"8,011473359960255891";"31,01249396351834164";"1. Despertados (Efeito Indutor)"
"1507706";"SAO SEBASTIAO DA BOA VISTA";"PA";"Pequeno Porte II";"25,066185122850288991";"52,96255768761157157";"1. Despertados (Efeito Indutor)"
"1507755";"SAPUCAIA";"PA";"Pequeno Porte I";"0,025189335888739117";"68,96645858610530411";"1. Despertados (Efeito Indutor)"
"1507805";"SENADOR JOSE PORFIRIO";"PA";"Pequeno Porte II";"20,449670062199103882";"65,60227622499036215";"1. Despertados (Efeito Indutor)"
"1507904";"SOURE";"PA";"Pequeno Porte II";"39,607509557456765492";"51,23821094696172906";"2. Constantes (Sustentabilidade)"
"1507953";"TAILANDIA";"PA";"Médio Porte";"32,691920294762233823";"28,44361127982548965";"2. Constantes (Sustentabilidade)"
"1507961";"TERRA ALTA";"PA";"Pequeno Porte I";"21,419917788049609442";"40,00388208234216592";"1. Despertados (Efeito Indutor)"
"1507979";"TERRA SANTA";"PA";"Pequeno Porte I";"6,799209151630098980";"52,73512619892407827";"1. Despertados (Efeito Indutor)"
"1508001";"TOME-ACU";"PA";"Médio Porte";"0,868052994271289458";"23,28047211595222521";"1. Despertados (Efeito Indutor)"
"1508035";"TRACUATEUA";"PA";"Pequeno Porte II";"14,074457882348431426";"28,95103963895869725";"1. Despertados (Efeito Indutor)"
"1508050";"TRAIRAO";"PA";"Pequeno Porte I";"0,000000000000000000";"0,31163889253378824";"2. Constantes (Sustentabilidade)"
"1508084";"TUCUMA";"PA";"Pequeno Porte II";"0,507795910063867484";"51,43100557289082531";"1. Despertados (Efeito Indutor)"
"1508100";"TUCURUI";"PA";"Médio Porte";"3,852005428211892735";"66,85404111076486799";"1. Despertados (Efeito Indutor)"
"1508126";"ULIANOPOLIS";"PA";"Pequeno Porte II";"2,551777191459940752";"90,11035998777950340";"1. Despertados (Efeito Indutor)"
"1508159";"URUARA";"PA";"Pequeno Porte II";"15,037950346031758286";"22,62954472349862556";"2. Constantes (Sustentabilidade)"
"1508209";"VIGIA";"PA";"Médio Porte";"43,230394546330373373";"131,46328157715873886";"1. Despertados (Efeito Indutor)"
"1508308";"VISEU";"PA";"Médio Porte";"22,193058144407409316";"25,77901957355956597";"2. Constantes (Sustentabilidade)"
"1508357";"VITORIA DO XINGU";"PA";"Pequeno Porte I";"38,245909186625958398";"2,10287260885907834";"4. Efeito Substituição (Retração Local)"
"1508407";"XINGUARA";"PA";"Médio Porte";"11,244918512937095656";"8,15108908867162718";"2. Constantes (Sustentabilidade)"
"1600055";"SERRA DO NAVIO";"AP";"Pequeno Porte I";"0,000000000000000000";"150,77164847839762274";"1. Despertados (Efeito Indutor)"
"1600105";"AMAPA";"AP";"Pequeno Porte I";"5,415107303395704008";"43,82641193503714305";"1. Despertados (Efeito Indutor)"
"1600204";"CALCOENE";"AP";"Pequeno Porte I";"0,000000000000000000";"1,61229268752355837";"2. Constantes (Sustentabilidade)"
"1600253";"ITAUBAL";"AP";"Pequeno Porte I";"30,263647158474572763";"164,95799303581833328";"1. Despertados (Efeito Indutor)"
"1600279";"LARANJAL DO JARI";"AP";"Pequeno Porte II";"0,263311349469204481";"154,57421711674112430";"1. Despertados (Efeito Indutor)"
"1600303";"MACAPA";"AP";"Grande Porte";"18,951151330542870710";"76,60918441726441586";"1. Despertados (Efeito Indutor)"
"1600402";"MAZAGAO";"AP";"Pequeno Porte II";"23,106112442165471776";"31,64256700553600510";"2. Constantes (Sustentabilidade)"
"1600501";"OIAPOQUE";"AP";"Pequeno Porte II";"18,203765173094680563";"76,72783171405859548";"1. Despertados (Efeito Indutor)"
"1600535";"PORTO GRANDE";"AP";"Pequeno Porte I";"13,356120392833997101";"184,77182705409984464";"1. Despertados (Efeito Indutor)"
"1600550";"PRACUUBA";"AP";"Pequeno Porte I";"0,000000000000000000";"135,08368326017426853";"1. Despertados (Efeito Indutor)"
"1600600";"SANTANA";"AP";"Grande Porte";"0,000000000000000000";"75,27945881305859643";"1. Despertados (Efeito Indutor)"
"1600709";"TARTARUGALZINHO";"AP";"Pequeno Porte I";"44,727247120542536152";"136,53009045840664726";"1. Despertados (Efeito Indutor)"
"1600808";"VITORIA DO JARI";"AP";"Pequeno Porte I";"18,479481658755968709";"143,41159502072889609";"1. Despertados (Efeito Indutor)"
"1700251";"ABREULANDIA";"TO";"Pequeno Porte I";"0,000000000000000000";"60,68378738424175367";"1. Despertados (Efeito Indutor)"
"1700301";"AGUIARNOPOLIS";"TO";"Pequeno Porte I";"15,471900629476929012";"24,03378977136168615";"1. Despertados (Efeito Indutor)"
"1700350";"ALIANCA DO TOCANTINS";"TO";"Pequeno Porte I";"0,000000000000000000";"50,40909380800263762";"1. Despertados (Efeito Indutor)"
"1700400";"ALMAS";"TO";"Pequeno Porte I";"18,237988874625163049";"64,16667102103731679";"1. Despertados (Efeito Indutor)"
"1701002";"ANANAS";"TO";"Pequeno Porte I";"0,000000000000000000";"151,53462825234328193";"1. Despertados (Efeito Indutor)"
"1701101";"APARECIDA DO RIO NEGRO";"TO";"Pequeno Porte I";"0,000000000000000000";"5,04279920603792142";"1. Despertados (Efeito Indutor)"
"1701309";"ARAGOMINAS";"TO";"Pequeno Porte I";"0,610561332792166733";"0,00000000000000000";"2. Constantes (Sustentabilidade)"
"1701903";"ARAGUACEMA";"TO";"Pequeno Porte I";"6,114385368796866338";"61,88545463644651079";"1. Despertados (Efeito Indutor)"
"1702000";"ARAGUACU";"TO";"Pequeno Porte I";"0,365360862465623659";"126,26939506663957502";"1. Despertados (Efeito Indutor)"
"1702109";"ARAGUAINA";"TO";"Grande Porte";"33,205037040375671609";"29,53415950930428835";"2. Constantes (Sustentabilidade)"
"1702208";"ARAGUATINS";"TO";"Pequeno Porte II";"1,247058686628830682";"77,51081003993425611";"1. Despertados (Efeito Indutor)"
"1702307";"ARAPOEMA";"TO";"Pequeno Porte I";"0,000000000000000000";"28,04734313138991908";"1. Despertados (Efeito Indutor)"
"1702406";"ARRAIAS";"TO";"Pequeno Porte I";"119,524261910197253655";"125,26902413315553986";"2. Constantes (Sustentabilidade)"
"1702554";"AUGUSTINOPOLIS";"TO";"Pequeno Porte I";"8,902860627181414799";"61,00882663281146989";"1. Despertados (Efeito Indutor)"
"1702901";"AXIXA DO TOCANTINS";"TO";"Pequeno Porte I";"3,939578339952736652";"156,18034010339374618";"1. Despertados (Efeito Indutor)"
"1703008";"BABACULANDIA";"TO";"Pequeno Porte I";"11,736976689291061859";"60,26150031315746958";"1. Despertados (Efeito Indutor)"
"1703057";"BANDEIRANTES DO TOCANTINS";"TO";"Pequeno Porte I";"0,000000000000000000";"58,70267097152920144";"1. Despertados (Efeito Indutor)"
"1703073";"BARRA DO OURO";"TO";"Pequeno Porte I";"3,639621253141519297";"2,86711676037182706";"2. Constantes (Sustentabilidade)"
"1703107";"BARROLANDIA";"TO";"Pequeno Porte I";"16,803316502316473446";"2,42793107183035772";"4. Efeito Substituição (Retração Local)"
"1703206";"BERNARDO SAYAO";"TO";"Pequeno Porte I";"20,527510521158227164";"0,11902426580209247";"4. Efeito Substituição (Retração Local)"
"1703800";"BURITI DO TOCANTINS";"TO";"Pequeno Porte I";"8,745517542375800701";"31,38572338048084731";"1. Despertados (Efeito Indutor)"
"1703842";"CAMPOS LINDOS";"TO";"Pequeno Porte I";"0,000000000000000000";"35,30567433260141286";"1. Despertados (Efeito Indutor)"
"1703909";"CASEARA";"TO";"Pequeno Porte I";"0,000000000000000000";"7,62462244687435486";"1. Despertados (Efeito Indutor)"
"1704105";"CENTENARIO";"TO";"Pequeno Porte I";"0,000000000000000000";"36,05176795113388977";"1. Despertados (Efeito Indutor)"
"1704600";"CHAPADA DE AREIA";"TO";"Pequeno Porte I";"0,000000000000000000";"41,62340518526296762";"1. Despertados (Efeito Indutor)"
"1705508";"COLINAS DO TOCANTINS";"TO";"Pequeno Porte II";"0,241534945614016866";"12,86804447170702836";"1. Despertados (Efeito Indutor)"
"1705557";"COMBINADO";"TO";"Pequeno Porte I";"13,131486541269485002";"0,98931339023862264";"4. Efeito Substituição (Retração Local)"
"1706001";"COUTO MAGALHAES";"TO";"Pequeno Porte I";"8,764984760011921949";"172,37657661726677816";"1. Despertados (Efeito Indutor)"
"1706100";"CRISTALANDIA";"TO";"Pequeno Porte I";"0,000000000000000000";"82,86428555757171921";"1. Despertados (Efeito Indutor)"
"1706258";"CRIXAS DO TOCANTINS";"TO";"Pequeno Porte I";"0,000000000000000000";"1,32573137820689668";"2. Constantes (Sustentabilidade)"
"1706506";"DARCINOPOLIS";"TO";"Pequeno Porte I";"4,582847185348096986";"5,96616783936845696";"2. Constantes (Sustentabilidade)"
"1707009";"DIANOPOLIS";"TO";"Pequeno Porte I";"116,171283089725349669";"136,80071180451562896";"2. Constantes (Sustentabilidade)"
"1707306";"DUERE";"TO";"Pequeno Porte I";"14,229925860664836890";"0,60388639041389491";"4. Efeito Substituição (Retração Local)"
"1707405";"ESPERANTINA";"TO";"Pequeno Porte I";"22,533717385580644077";"70,25384570516288818";"1. Despertados (Efeito Indutor)"
"1707652";"FIGUEIROPOLIS";"TO";"Pequeno Porte I";"0,000000000000000000";"73,96740471613537693";"1. Despertados (Efeito Indutor)"
"1707702";"FILADELFIA";"TO";"Pequeno Porte I";"40,569438629057898993";"50,41281873441473493";"2. Constantes (Sustentabilidade)"
"1708205";"FORMOSO DO ARAGUAIA";"TO";"Pequeno Porte I";"0,000000000000000000";"6,32277945625618010";"1. Despertados (Efeito Indutor)"
"1708254";"TABOCAO";"TO";"Pequeno Porte I";"0,000000000000000000";"143,70426919632046747";"1. Despertados (Efeito Indutor)"
"1709005";"GOIATINS";"TO";"Pequeno Porte I";"10,498623495110795290";"8,68325794346398361";"2. Constantes (Sustentabilidade)"
"1709302";"GUARAI";"TO";"Pequeno Porte II";"16,155213816440443964";"25,14031492642399002";"1. Despertados (Efeito Indutor)"
"1709500";"GURUPI";"TO";"Médio Porte";"45,464183750783334403";"86,75603516544757099";"1. Despertados (Efeito Indutor)"
"1709807";"IPUEIRAS";"TO";"Pequeno Porte I";"10,051020586097171972";"62,41655873998995219";"1. Despertados (Efeito Indutor)"
"1710508";"ITACAJA";"TO";"Pequeno Porte I";"5,563634144314925756";"37,95824258151012032";"1. Despertados (Efeito Indutor)"
"1710706";"ITAGUATINS";"TO";"Pequeno Porte I";"4,466911947966333507";"24,24989365815931919";"1. Despertados (Efeito Indutor)"
"1711100";"ITAPORA DO TOCANTINS";"TO";"Pequeno Porte I";"0,000000000000000000";"1,76344217970049910";"2. Constantes (Sustentabilidade)"
"1711803";"JUARINA";"TO";"Pequeno Porte I";"0,000000000000000000";"0,66874721355327682";"2. Constantes (Sustentabilidade)"
"1711902";"LAGOA DA CONFUSAO";"TO";"Pequeno Porte I";"3,446125351076088084";"175,71343005228277434";"1. Despertados (Efeito Indutor)"
"1712702";"MATEIROS";"TO";"Pequeno Porte I";"2,899454275828536876";"193,66539301310044152";"1. Despertados (Efeito Indutor)"
"1713205";"MIRACEMA DO TOCANTINS";"TO";"Pequeno Porte I";"29,243585938358862109";"150,41377317779944178";"1. Despertados (Efeito Indutor)"
"1713304";"MIRANORTE";"TO";"Pequeno Porte I";"23,984403778426830911";"33,84705595318233406";"1. Despertados (Efeito Indutor)"
"1714302";"NAZARE";"TO";"Pequeno Porte I";"0,428648898536239165";"197,98956439375717764";"1. Despertados (Efeito Indutor)"
"1714880";"NOVA OLINDA";"TO";"Pequeno Porte I";"3,441523571326747799";"1,16023611707034990";"2. Constantes (Sustentabilidade)"
"1715002";"NOVA ROSALANDIA";"TO";"Pequeno Porte I";"24,890204029111163919";"111,12217632930260436";"1. Despertados (Efeito Indutor)"
"1715705";"PALMEIRANTE";"TO";"Pequeno Porte I";"0,000000000000000000";"123,58930804501875400";"1. Despertados (Efeito Indutor)"
"1715754";"PALMEIROPOLIS";"TO";"Pequeno Porte I";"1,600514920978986622";"145,30947811430255001";"1. Despertados (Efeito Indutor)"
"1716109";"PARAISO DO TOCANTINS";"TO";"Médio Porte";"33,237916113318384248";"29,64702777024442071";"2. Constantes (Sustentabilidade)"
"1716208";"PARANA";"TO";"Pequeno Porte I";"0,000000000000000000";"119,01811088977423481";"1. Despertados (Efeito Indutor)"
"1716307";"PAU D'ARCO";"TO";"Pequeno Porte I";"0,000000000000000000";"1,16879035939544762";"2. Constantes (Sustentabilidade)"
"1716604";"PEIXE";"TO";"Pequeno Porte I";"72,462990901542255529";"148,92358147845268945";"1. Despertados (Efeito Indutor)"
