"cod_municipio","municipio","ano","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_escolaridade_agrupada","orcamento_perc_executado"
"3110301","Caldas",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Sim","Não","Masculino","26",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110301","Caldas",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","79","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110301","Caldas",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Masculino","33","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","21% a 30%"
"3110400","Camacho",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110400","Camacho",2014,"Setor subordinado à outra secretaria","Não","Sim","Não","Não","Sim","Sim","Não","Não","Não","Feminino","32",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110400","Camacho",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","-","-","-","-","Feminino","36","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110400","Camacho",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","39","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","21% a 30%"
"3110509","Camanducaia",2006,"Secretaria municipal em conjunto com outras políticas","Sim","Sim","Sim","Sim","Sim","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110509","Camanducaia",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Masculino","22",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"3110509","Camanducaia",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Não","Masculino","28","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"3110509","Camanducaia",2021,"Secretaria exclusiva","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Feminino","44","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"3110608","Cambuí",2006,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Sim","Sim","Não","Sim","Sim",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110608","Cambuí",2014,"Setor subordinado à chefia do Executivo","Não","Sim","Não","Sim","Sim","Sim","Sim","Sim","Sim","Masculino","47",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"3110608","Cambuí",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Não","Masculino","50","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110608","Cambuí",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Sim","Sim","Sim","Sim","Sim","Masculino","50","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","71% a 80%"
"3110707","Cambuquira",2006,"Secretaria municipal em conjunto com outras políticas","Sim","Não","Não","Não","Sim","Sim","Não","Sim","Sim",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110707","Cambuquira",2014,"Secretaria exclusiva","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Sim","Feminino","63",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3110707","Cambuquira",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","58","Preta","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"3110707","Cambuquira",2021,"Secretaria exclusiva","Não","Sim","Não","Sim","Sim","Sim","Não","Sim","Não","Masculino","29","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"3110806","Campanário",2006,"Não possui estrutura específica","Não","Sim","Não","Sim","Não","Sim","Não","Não","Não",NA,NA,NA,"Não aplicável","Sem Informação",NA
"3110806","Campanário",2014,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","53",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3110806","Campanário",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","-","-","-","-","Feminino","48","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110806","Campanário",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","51","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"3110905","Campanha",2006,"Secretaria municipal exclusiva","Sim","Não","Não","Sim","Sim","Sim","Sim","Não","Sim",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3110905","Campanha",2014,"Setor subordinado à chefia do Executivo","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Sim","Masculino","33",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3110905","Campanha",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Feminino","48","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"3110905","Campanha",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Feminino","37","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"3111002","Campestre",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111002","Campestre",2014,"Secretaria em conjunto com outras políticas","Sim","Sim","Não","Sim","Não","Sim","Não","Não","Não","Feminino","40",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111002","Campestre",2018,"Setor subordinado a outra secretaria","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","44","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"3111002","Campestre",2021,"Setor subordinado a outra secretaria","Não","Sim","Sim","Sim","Sim","Sim","Não","Sim","Não","Feminino","57","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"3111101","Campina Verde",2006,"Secretaria municipal exclusiva","Não","Sim","Não","Não","Sim","Sim","Sim","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111101","Campina Verde",2014,"Secretaria exclusiva","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","66",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111101","Campina Verde",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Sim","-","-","-","-","Feminino","25","Amarela","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"3111101","Campina Verde",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","43","Parda","Ensino fundamental (1º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"3111150","Campo Azul",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não",NA,NA,NA,"Ensino fundamental (1º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111150","Campo Azul",2014,"Secretaria em conjunto com outras políticas","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","41",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111150","Campo Azul",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Não","Sim","Não","Não","Sim","Masculino","25","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111150","Campo Azul",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Não","Não","Não","Não","Masculino","43","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"3111200","Campo Belo",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Sim",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111200","Campo Belo",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Sim","Sim","Sim","Sim","Sim","Não","Feminino","50",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111200","Campo Belo",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Feminino","57","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111200","Campo Belo",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Sim","Não","Não","Feminino","44","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","31% a 40%"
"3111309","Campo do Meio",2006,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Sim","Sim","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111309","Campo do Meio",2014,"Secretaria em conjunto com outras políticas","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","41",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111309","Campo do Meio",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Sim","-","-","-","-","Masculino","45","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111309","Campo do Meio",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Feminino","46","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu","51% a 60%"
"3111408","Campo Florido",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111408","Campo Florido",2014,"Setor subordinado à outra secretaria","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","65",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111408","Campo Florido",2018,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Sim","Sim","Não","Sim","Sim","Feminino","46","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111408","Campo Florido",2021,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","49","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","71% a 80%"
"3111507","Campos Altos",2006,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Sim","Sim","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111507","Campos Altos",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Masculino","29",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111507","Campos Altos",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","-","-","-","-","Masculino","32","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"3111507","Campos Altos",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","36","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","81% a 90%"
"3111606","Campos Gerais",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Sim","Sim","Não","Sim","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111606","Campos Gerais",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Feminino","46",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111606","Campos Gerais",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","-","-","-","-","Feminino","50","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"3111606","Campos Gerais",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Masculino","34","Branca","Mestrado","Mestrado e doutorado","Até 10%"
"3111705","Canaã",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111705","Canaã",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Masculino","28",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111705","Canaã",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","37","Amarela","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111705","Canaã",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Feminino","39","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"3111804","Canápolis",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Sim","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111804","Canápolis",2014,"Setor subordinado à outra secretaria","Não","Sim","Não","Sim","Sim","Sim","Não","Sim","Não","Feminino","33",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111804","Canápolis",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","-","-","-","-","Feminino","62","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"3111804","Canápolis",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Sim","Sim","Não","Sim","Não","Feminino","41","Branca","Doutorado","Mestrado e doutorado","Mais de 90%"
"3111903","Cana Verde",2006,"Setor subordinado a outra secretaria","Sim","Sim","Não","Sim","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"3111903","Cana Verde",2014,"Setor subordinado à outra secretaria","Não","Não","Sim","Não","Sim","Sim","Não","Não","Não","Feminino","46",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"3111903","Cana Verde",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Sim","Sim","Sim","Não","Não","Não","Não","Masculino","54","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
