"cod_municipio","municipio","cod_uf","uf","regiao","ano","populacao","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_idade_num","gestor_faixa_etaria","gestor_cor_raca_limpa","gestor_grupo_raca","gestor_escolaridade_agrupada","plano_tem_lei","plano_participacao_soc","sec_educacao","sec_esporte","sec_turismo","cons_qtd_membros","cons_cap_continuada","cons_cap_eventual","cons_cap_nao_realiza","orcamento_perc_executado"
"3520400","Ilhabela","35","SP","Sudeste",2021,36194,"Secretaria exclusiva","Não","Sim","Sim","Sim","Não","Sim","Sim","Sim","Não","Masculino","47","Preta","Ensino superior incompleto",47,"40 a 49 anos","Preta","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",22,"Sim","Não","Não","31% a 40%"
"3520426","Ilha Comprida","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520426","Ilha Comprida","35","SP","Sudeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","41",NA,"Ensino superior completo",41,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520426","Ilha Comprida","35","SP","Sudeste",2018,NA,"Setor subordinado a outra secretaria","Não","Sim","Não","Não","Não","Sim","Não","Não","Sim","Feminino","33","Branca","Ensino superior completo",33,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",0,"Não","Não","Sim",NA
"3520426","Ilha Comprida","35","SP","Sudeste",2021,11552,"Setor subordinado diretamente  à chefia do Executivo","Não","Sim","Não","Não","Não","Sim","Não","Sim","Sim","Feminino","70","Branca","Ensino superior completo",70,"60 anos ou mais","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"3520442","Ilha Solteira","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Sim","Sim","Não","Sim","Sim","Sim","Não","Sim","Sim",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520442","Ilha Solteira","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Sim","Sim","Sim","Sim","Não","Sim","Sim","Feminino","60",NA,"Ensino superior completo",60,"60 anos ou mais",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520442","Ilha Solteira","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Masculino","44","Branca","Ensino superior completo",44,"40 a 49 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",20,"Não","Não","Sim",NA
"3520442","Ilha Solteira","35","SP","Sudeste",2021,26886,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Sim","Sim","Sim","Não","Sim","Sim","Feminino","45","Branca","Especialização",45,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Sim","Sim","Não","Sim","Sim",18,"Não","Não","Sim","Mais de 90%"
"3520509","Indaiatuba","35","SP","Sudeste",2006,NA,"Secretaria municipal exclusiva","Sim","Não","Não","Sim","Sim","Sim","Sim","Sim","Sim",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520509","Indaiatuba","35","SP","Sudeste",2014,NA,"Secretaria exclusiva","Não","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Feminino","50",NA,"Ensino superior completo",50,"50 a 59 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520509","Indaiatuba","35","SP","Sudeste",2018,NA,"Secretaria exclusiva","Não","Sim","Sim","Sim","Sim","Sim","Não","Não","Não","Feminino","51","Branca","Mestrado",51,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",12,"Não","Não","Sim",NA
"3520509","Indaiatuba","35","SP","Sudeste",2021,260690,"Secretaria exclusiva","Não","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Sim","Feminino","54","Branca","Especialização",54,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",20,"Não","Não","Sim","71% a 80%"
"3520608","Indiana","35","SP","Sudeste",2006,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520608","Indiana","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Sim","Feminino","49",NA,"Ensino superior completo",49,"40 a 49 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520608","Indiana","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","64","Branca","Ensino médio (2º Grau) completo",64,"60 anos ou mais","Branca","Brancos","Ensino Médio","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3520608","Indiana","35","SP","Sudeste",2021,4873,"Não possui estrutura","Não","Sim","Não","Sim","Não","Sim","Não","Não","Não","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"3520707","Indiaporã","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Pós-graduação",NA,NA,NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520707","Indiaporã","35","SP","Sudeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","25",NA,"Ensino superior incompleto",25,"Até 29 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520707","Indiaporã","35","SP","Sudeste",2018,NA,"Secretaria exclusiva","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","48","Branca","Ensino superior completo",48,"40 a 49 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3520707","Indiaporã","35","SP","Sudeste",2021,3876,"Secretaria exclusiva","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Feminino","34","Branca","Ensino superior completo",34,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","81% a 90%"
"3520806","Inúbia Paulista","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520806","Inúbia Paulista","35","SP","Sudeste",2014,NA,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","31",NA,"Pós-graduação",31,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520806","Inúbia Paulista","35","SP","Sudeste",2018,NA,"Setor subordinado diretamente à chefia do Executivo","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Masculino","34","Preta","Especialização",34,"30 a 39 anos","Preta","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",10,"Não","Não","Sim",NA
"3520806","Inúbia Paulista","35","SP","Sudeste",2021,4045,"Secretaria exclusiva","Não","Sim","Não","Não","Não","Sim","Sim","Sim","Não","Masculino","38","Branca","Especialização",38,"30 a 39 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",10,"Não","Não","Sim","Mais de 90%"
"3520905","Ipaussu","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520905","Ipaussu","35","SP","Sudeste",2014,NA,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","56",NA,"Pós-graduação",56,"50 a 59 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520905","Ipaussu","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","60","Branca","Ensino superior completo",60,"60 anos ou mais","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3520905","Ipaussu","35","SP","Sudeste",2021,15165,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Sim","Não","Não","Sim","Não","Sim","Não","Masculino","36","Branca","Especialização",36,"30 a 39 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",22,"Não","Não","Sim","11% a 20%"
"3521002","Iperó","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Sim","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521002","Iperó","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Sim","Sim","Não","Não","Não","Feminino","34",NA,"Ensino superior completo",34,"30 a 39 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521002","Iperó","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Sim","Sim","Sim","Não","Não","Feminino","38","Branca","Ensino superior completo",38,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3521002","Iperó","35","SP","Sudeste",2021,38771,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Masculino","55","Parda","Mestrado",55,"50 a 59 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","71% a 80%"
"3521101","Ipeúna","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521101","Ipeúna","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Sim","Não","Sim","Sim","Sim","Não","Masculino","30",NA,"Pós-graduação",30,"30 a 39 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521101","Ipeúna","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","60","Branca","Ensino superior completo",60,"60 anos ou mais","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3521101","Ipeúna","35","SP","Sudeste",2021,7824,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Sim","Não","Não","Feminino","45","Branca","Especialização",45,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Mais de 90%"
"3521150","Ipiguá","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Sim","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Não disponível",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521150","Ipiguá","35","SP","Sudeste",2014,NA,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521150","Ipiguá","35","SP","Sudeste",2018,NA,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-",NA,NA,NA,NA,"Sem Informação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3521150","Ipiguá","35","SP","Sudeste",2021,5557,"Setor subordinado diretamente  à chefia do Executivo","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","61","Branca","Ensino superior completo",61,"60 anos ou mais","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","Sem Informação"
"3521200","Iporanga","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) completo",NA,NA,NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521200","Iporanga","35","SP","Sudeste",2014,NA,"Secretaria exclusiva","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Masculino","50",NA,"Ensino médio completo",50,"50 a 59 anos",NA,NA,"Ensino Médio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521200","Iporanga","35","SP","Sudeste",2018,NA,"Setor subordinado a outra secretaria","Não","Não","Não","Sim","Não","-","-","-","-","Feminino","37","Parda","Especialização",37,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3521200","Iporanga","35","SP","Sudeste",2021,4180,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Não","Não","Não","Não","Masculino","34","Parda","Ensino superior completo",34,"30 a 39 anos","Parda","Negros (Pretos e Pardos)","Ensino Superior","Não","Não","Não","Não","Não",NA,"Não","Não","Não","11% a 20%"
"3521309","Ipuã","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Não","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521309","Ipuã","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","44",NA,"Pós-graduação",44,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521309","Ipuã","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","41","Branca","Especialização",41,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",NA,"Não","Não","Não",NA
"3521309","Ipuã","35","SP","Sudeste",2021,16794,"Secretaria em conjunto com outras políticas setoriais","Sim","Sim","Sim","Não","Não","Sim","Não","Sim","Não","Feminino","46","Branca","Especialização",46,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Sim","Sim","Não","Sim","Não",14,"Não","Não","Sim","21% a 30%"
"3521408","Iracemápolis","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521408","Iracemápolis","35","SP","Sudeste",2014,NA,"Secretaria exclusiva","Não","Sim","Sim","Não","Não","Sim","Não","Não","Não","Masculino","27",NA,"Ensino superior completo",27,"Até 29 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521408","Iracemápolis","35","SP","Sudeste",2018,NA,"Setor subordinado a outra secretaria","Não","Sim","Não","Não","Não","Não","Não","Não","Não","Masculino","49","Branca","Especialização",49,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",8,"Não","Sim","Não",NA
"3521408","Iracemápolis","35","SP","Sudeste",2021,24982,"Setor subordinado diretamente  à chefia do Executivo","Não","Sim","Sim","Não","Não","Sim","Não","Sim","Não","Feminino","48","Branca","Especialização",48,"40 a 49 anos","Branca","Brancos","Pós-Graduação","Não","Não","Não","Não","Não",14,"Não","Não","Sim","61% a 70%"
"3521507","Irapuã","35","SP","Sudeste",2006,NA,"Não possui estrutura específica","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Não aplicável",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521507","Irapuã","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","40",NA,"Pós-graduação",40,"40 a 49 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521507","Irapuã","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","44","Branca","Ensino superior completo",44,"40 a 49 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",13,"Não","Sim","Não",NA
"3521507","Irapuã","35","SP","Sudeste",2021,8101,"Setor subordinado diretamente  à chefia do Executivo","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Feminino","41","Branca","Ensino médio (2º Grau) completo",41,"40 a 49 anos","Branca","Brancos","Ensino Médio","Não","Não","Não","Não","Não",9,"Não","Não","Sim","Até 10%"
"3521606","Irapuru","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521606","Irapuru","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","51",NA,"Pós-graduação",51,"50 a 59 anos",NA,NA,"Pós-Graduação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521606","Irapuru","35","SP","Sudeste",2018,NA,"Secretaria exclusiva","Sim","Não","Não","Não","Não","Não","Não","Não","Sim","Masculino","55","Branca","Doutorado",55,"50 a 59 anos","Branca","Brancos","Pós-Graduação","Sim","Sim","Não","Não","Sim",NA,"Não","Não","Não",NA
"3521606","Irapuru","35","SP","Sudeste",2021,8356,"Setor subordinado diretamente  à chefia do Executivo","Sim","Sim","Sim","Não","Não","Sim","Sim","Não","Não","Masculino","63","Branca","Ensino superior completo",63,"60 anos ou mais","Branca","Brancos","Ensino Superior","Sim","Sim","Não","Não","Não",22,"Não","Sim","Não","Até 10%"
"3521705","Itaberá","35","SP","Sudeste",2006,NA,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Sim","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521705","Itaberá","35","SP","Sudeste",2014,NA,"Secretaria em conjunto com outras políticas","Não","Sim","Não","Não","Não","Sim","Não","Não","Não","Masculino","34",NA,"Ensino superior completo",34,"30 a 39 anos",NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521705","Itaberá","35","SP","Sudeste",2018,NA,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","-","-","-","-","Feminino","35","Branca","Ensino superior completo",35,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",20,"Não","Não","Sim",NA
"3521705","Itaberá","35","SP","Sudeste",2021,17405,"Secretaria em conjunto com outras políticas setoriais","Não","Sim","Não","Sim","Não","Sim","Não","Não","Não","Feminino","38","Branca","Ensino superior completo",38,"30 a 39 anos","Branca","Brancos","Ensino Superior","Não","Não","Não","Não","Não",20,"Sim","Não","Não","31% a 40%"
"3521804","Itaí","35","SP","Sudeste",2006,NA,"Setor subordinado diretamente à chefia do executivo","Sim","Não","Não","Não","Não","Sim","Sim","Não","Não",NA,NA,NA,"Ensino superior completo",NA,NA,NA,NA,"Ensino Superior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
